id,created_at,text
1188494270489120773,2019-10-27 16:34:49,"b'RT @WhiteHouse: ""Terrorists who oppress and murder innocent people should never sleep soundly, knowing that we will completely destroy them\xe2\x80\xa6'"
1188494270296199168,2019-10-27 16:34:49,"b'RT @WhiteHouse: ""He didn\'t die a hero. He died a coward."" https://t.co/mxj8aoMLwO'"
1188494270099009536,2019-10-27 16:34:49,b'RT @WhiteHouse: No personnel were lost in this operation. https://t.co/KHBXDRcLFD'
1188494168814960645,2019-10-27 16:34:25,"b""RT @WhiteHouse: Baghdadi's demise demonstrates our commitment to the enduring and total defeat of ISIS and other terrorist organizations. h\xe2\x80\xa6"""
1188494063198179329,2019-10-27 16:34:00,"b""RT @WhiteHouse: President @realDonaldTrump just delivered a major announcement: the world's #1 terrorist leader has been brought to justice\xe2\x80\xa6"""
1188493674809905152,2019-10-27 16:32:27,b'RT @realDonaldTrump: https://t.co/7esnNSoa5D'
1188415098240536577,2019-10-27 11:20:13,"b'RT @realDonaldTrump: As Diwali commences, @FLOTUS Melania and I wish those observing the Festival of Lights a blessed and happy celebration\xe2\x80\xa6'"
1188414994511257600,2019-10-27 11:19:49,b'RT @realDonaldTrump: Something very big has just happened!'
1188307546140037121,2019-10-27 04:12:51,b'RT @realDonaldTrump: Where\xe2\x80\x99s the Whistleblower?'
1188304433546956800,2019-10-27 04:00:29,"b'RT @realDonaldTrump: The Fake Washington Post keeps doing phony stories, with zero sources, that I am concerned with the Impeachment scam.\xe2\x80\xa6'"
1188302436819243011,2019-10-27 03:52:33,b'RT @realDonaldTrump: ....We should all work together to clean up these hazardous waste and homeless sites before the whole city rots away.\xe2\x80\xa6'
1188302018840006656,2019-10-27 03:50:53,b'RT @realDonaldTrump: I can\xe2\x80\x99t believe that Nancy Pelosi\xe2\x80\x99s District in San Francisco is in such horrible shape that the City itself is in vio\xe2\x80\xa6'
1188284272412692481,2019-10-27 02:40:22,"b'RT @realDonaldTrump: \xe2\x80\x9cNot a single American citizen has been charged with anything related to Russian Collusion, not one person.\xe2\x80\x9d @TuckerCa\xe2\x80\xa6'"
1188261026862686209,2019-10-27 01:08:00,b'RT @realDonaldTrump: https://t.co/zDEOQfpvk1 https://t.co/Bxpt7nQTjG'
1188239388351836160,2019-10-26 23:42:01,"b'RT @realDonaldTrump: ....The entire Impeachment Scam was based on my perfect Ukrainian call, and the Whistleblowers account of that call, w\xe2\x80\xa6'"
1188239264288514049,2019-10-26 23:41:31,b'RT @realDonaldTrump: Democrats just announced that they no longer want the Whistleblower to testify. But everything was about the Whistlebl\xe2\x80\xa6'
1188222989411725317,2019-10-26 22:36:51,b'RT @realDonaldTrump: ....USA has gained Trillions of Dollars in wealth since November 2016. All others way down. Our power is Economic befo\xe2\x80\xa6'
1188222989403340803,2019-10-26 22:36:51,b'RT @realDonaldTrump: ....COMING HOME! We were supposed to be there for 30 days - That was 10 years ago. When these pundit fools who have ca\xe2\x80\xa6'
1188222860923461633,2019-10-26 22:36:20,b'RT @realDonaldTrump: Turkey fully understands not to fire on the Kurds as they leave what will be known as the Safe Zone for other fairly n\xe2\x80\xa6'
1188222745965977602,2019-10-26 22:35:53,"b'RT @realDonaldTrump: Where is the Whistleblower, and why did he or she write such a fictitious and incorrect account of my phone call with\xe2\x80\xa6'"
1188221986620825601,2019-10-26 22:32:52,"b'RT @realDonaldTrump: The Never Trumper Republicans, though on respirators with not many left, are in certain ways worse and more dangerous\xe2\x80\xa6'"
1187064995915456512,2019-10-23 17:55:24,"b'RT @WhiteHouse: How many Americans must die in the midst of ancient sectarian and tribal conflicts? \n\n""After all of the precious blood and\xe2\x80\xa6'"
1187064993537286144,2019-10-23 17:55:23,"b'RT @WhiteHouse: ""We were supposed to be there for 30 days, that was almost 10 years ago."" https://t.co/d5n6y5GQ0L'"
1187064890990759936,2019-10-23 17:54:59,b'RT @WhiteHouse: President @realDonaldTrump just announced a major breakthrough toward achieving a better future for Syria and the Middle Ea\xe2\x80\xa6'
1187064890789449728,2019-10-23 17:54:59,"b'RT @WhiteHouse: ""Eight long years after President Obama\'s ill-fated push at regime change, U.S. troops are still on the ground in Syria. Mo\xe2\x80\xa6'"
1186603903875502082,2019-10-22 11:23:11,"b'RT @realDonaldTrump: \xe2\x80\x9cI thought a very revealing poll was done by The New York Times. By about a 10 point margin, those in battleground sta\xe2\x80\xa6'"
1186603863345913856,2019-10-22 11:23:01,"b'RT @realDonaldTrump: \xe2\x80\x9cThe Ambassador to the European Union has already testified, he said there was no quid pro quo. He said the President\xe2\x80\xa6'"
1186603827111313413,2019-10-22 11:22:53,b'RT @realDonaldTrump: Congratulations to @JustinTrudeau on a wonderful and hard fought victory. Canada is well served. I look forward to wor\xe2\x80\xa6'
1186420824208826368,2019-10-21 23:15:41,b'RT @realDonaldTrump: Will be interviewed by @seanhannity tonight at 9:00 P.M. on @FoxNews. Enjoy!'
1186146791319842817,2019-10-21 05:06:47,b'RT @realDonaldTrump: https://t.co/oSn6amjZo4'
1186146775708717062,2019-10-21 05:06:43,b'RT @realDonaldTrump: https://t.co/R3Chppjx6S'
1186146760210735105,2019-10-21 05:06:39,b'RT @realDonaldTrump: https://t.co/6sKKniiOfE'
1186146551422431232,2019-10-21 05:05:50,"b'RT @realDonaldTrump: \xe2\x80\x9cTo the Democrats, Impeachment is partisan politics dressed up as principle.\xe2\x80\x9d @SteveHiltonx @FoxNews'"
1186051727868530688,2019-10-20 22:49:02,"b'RT @realDonaldTrump: So interesting that, when I announced Trump National Doral in Miami would be used for the hosting of the G-7, and then\xe2\x80\xa6'"
1186051700962017280,2019-10-20 22:48:55,"b'RT @realDonaldTrump: ....fiction to Congress and the American People?  I demand his deposition. He is a fraud, just like the Russia Hoax wa\xe2\x80\xa6'"
1186051679533391873,2019-10-20 22:48:50,b'RT @realDonaldTrump: ....because their so-called story didn\xe2\x80\x99t come even close to matching up with the exact transcript of the phone call. W\xe2\x80\xa6'
1186051662215077888,2019-10-20 22:48:46,"b'RT @realDonaldTrump: This Scam going on right now by the Democrats against the Republican Party, and me, was all about a perfect phone call\xe2\x80\xa6'"
1186051607601045505,2019-10-20 22:48:33,"b'RT @realDonaldTrump: Pelosi is now leading a delegation of 9, including Corrupt Adam Schiff, to Jordan to check out Syria. She should find\xe2\x80\xa6'"
1185879235438743552,2019-10-20 11:23:36,"b'RT @realDonaldTrump: So now Crooked Hillary is at it again! She is calling Congresswoman Tulsi Gabbard \xe2\x80\x9ca Russian favorite,\xe2\x80\x9d and Jill Stein\xe2\x80\xa6'"
1185879161639968769,2019-10-20 11:23:19,b'RT @realDonaldTrump: https://t.co/dNfXkc8uUG'
1185878987391885314,2019-10-20 11:22:37,"b'RT @realDonaldTrump: ....Therefore, based on both Media &amp; Democrat Crazed and Irrational Hostility, we will no longer consider Trump Nation\xe2\x80\xa6'"
1185878963060641794,2019-10-20 11:22:32,b'RT @realDonaldTrump: .....its own 50 to 70 unit building. Would set up better than other alternatives. I announced that I would be willing\xe2\x80\xa6'
1185878938947608576,2019-10-20 11:22:26,"b'RT @realDonaldTrump: I thought I was doing something very good for our Country by using Trump National Doral, in Miami, for hosting the G-7\xe2\x80\xa6'"
1185878776892276736,2019-10-20 11:21:47,b'RT @realDonaldTrump: \xe2\x80\x9cThe President never told me to withhold any money until the Ukrainians did anything related to the server. The only r\xe2\x80\xa6'
1185645972803768321,2019-10-19 19:56:42,"b'RT @realDonaldTrump: Crooked Hillary Clinton just called the respected environmentalist and Green Party candidate, Jill Stein, a \xe2\x80\x9cRussian A\xe2\x80\xa6'"
1185645940021104647,2019-10-19 19:56:34,b'RT @realDonaldTrump: It is ONLY about this! https://t.co/ZB5xPDKs4b'
1185645888317853700,2019-10-19 19:56:22,"b'RT @realDonaldTrump: Just another FAKE SUPPRESSION POLL, this time from @FoxNews, of course! https://t.co/x8lYVE7QCo'"
1185598387422486530,2019-10-19 16:47:37,"b'RT @realDonaldTrump: Such a disgrace that the Do Nothing Democrats are doing just as their name suggests, Doing Nothing! USMCA anyone?'"
1185535100416614400,2019-10-19 12:36:08,b'RT @realDonaldTrump: #StopTheCoup'
1185527476098875393,2019-10-19 12:05:50,"b'RT @realDonaldTrump: Susan Rice, who was a disaster to President Obama as National Security Advisor, is now telling us her opinion on what\xe2\x80\xa6'"
1185389511364284417,2019-10-19 02:57:37,"b'RT @realDonaldTrump: Congressman Michael McCaul, \xe2\x80\x9cSchiff\xe2\x80\x99s inquiry defies Democracy.\xe2\x80\x9d @FoxNews @seanhannity'"
1185389471811936256,2019-10-19 02:57:28,"b'RT @realDonaldTrump: \xe2\x80\x9cBecause the House has already voted against the Impeachment Proceeding, the current inquiry is totally invalid. The c\xe2\x80\xa6'"
1185389447124267008,2019-10-19 02:57:22,"b'RT @realDonaldTrump: Corrupt Congressman Adam Schiff is angry that Ambassadors that he thought would be good for his fraudulent Witch Hunt,\xe2\x80\xa6'"
1185337435045146624,2019-10-18 23:30:41,b'RT @realDonaldTrump: https://t.co/Q2ar4LZGM4'
1185337425553448967,2019-10-18 23:30:39,"b'RT @realDonaldTrump: Think of how many lives we saved in Syria and Turkey by getting a ceasefire yesterday. Thousands and thousands, and ma\xe2\x80\xa6'"
1185279394773917696,2019-10-18 19:40:03,"b'RT @realDonaldTrump: ....He is also my friend! At the same time, I am pleased to nominate Deputy Secretary Dan Brouillette to be the new Se\xe2\x80\xa6'"
1185279384736931841,2019-10-18 19:40:01,b'RT @realDonaldTrump: I want to thank Secretary of Energy Rick Perry for the outstanding job he has done. He will be leaving at the end of t\xe2\x80\xa6'
1185222269141954560,2019-10-18 15:53:03,"b'RT @realDonaldTrump: Can you believe I am doing this important work for our Country, and have to deal with Corrupt Adam Schiff and the Do N\xe2\x80\xa6'"
1185222245582589952,2019-10-18 15:52:58,b'RT @realDonaldTrump: DEFEAT TERRORISM! https://t.co/8WbnLPgWIK'
1185220409358274560,2019-10-18 15:45:40,"b'RT @realDonaldTrump: ....I have just been notified that some European Nations are now willing, for the first time, to take the ISIS Fighter\xe2\x80\xa6'"
1185220394015449090,2019-10-18 15:45:36,"b'RT @realDonaldTrump: .....this thinking years ago. Instead, it was always held together with very weak bandaids, &amp; in an artificial manner.\xe2\x80\xa6'"
1185220379234721799,2019-10-18 15:45:33,b'RT @realDonaldTrump: Just spoke to President @RTErdogan of Turkey. He told me there was minor sniper and mortar fire that was quickly elimi\xe2\x80\xa6'
1185002476417757190,2019-10-18 01:19:41,"b'RT @WhiteHouse: The artisans employed at the brand-new Louis Vuitton workshop will have great pay, quality healthcare, and 401(k)s. https:/\xe2\x80\xa6'"
1185002443735744513,2019-10-18 01:19:33,b'RT @WhiteHouse: Every handbag and piece of luggage produced at Louis Vuitton in Texas will be made by hand and stamped with the beautiful w\xe2\x80\xa6'
1185002418523770884,2019-10-18 01:19:27,"b'RT @WhiteHouse: ""Under my Administration, we believe that we can build it, grow it, or make it in the United States."" \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/ca6pT\xe2\x80\xa6'"
1185002385116151819,2019-10-18 01:19:19,"b""RT @WhiteHouse: President @realDonaldTrump on today's announcement on Syria: https://t.co/zOmMzSqw4K"""
1184896970210664464,2019-10-17 18:20:26,"b'RT @realDonaldTrump: This is a great day for civilization. I am proud of the United States for sticking by me in following a necessary, but\xe2\x80\xa6'"
1184893328258715648,2019-10-17 18:05:58,b'RT @realDonaldTrump: This deal could NEVER have been made 3 days ago. There needed to be some \xe2\x80\x9ctough\xe2\x80\x9d love in order to get it done. Great f\xe2\x80\xa6'
1184884500804845570,2019-10-17 17:30:53,b'RT @realDonaldTrump: Great news out of Turkey. News Conference shortly with @VP and @SecPompeo. Thank you to @RTErdogan. Millions of lives\xe2\x80\xa6'
1184884488054149122,2019-10-17 17:30:50,"b'RT @realDonaldTrump: This number, based on the Economy &amp; how well our Country is doing, would potentially be 75% if not for the Fake News &amp;\xe2\x80\xa6'"
1184828218626449408,2019-10-17 13:47:15,b'RT @realDonaldTrump: The Greatest Witch Hunt in American History! https://t.co/sPnloffJMT'
1184817192371658754,2019-10-17 13:03:26,b'RT @realDonaldTrump: My warmest condolences to the family and many friends of Congressman Elijah Cummings. I got to see first hand the stre\xe2\x80\xa6'
1184817167696650246,2019-10-17 13:03:20,b'RT @realDonaldTrump: This is the real story. Thank you Jim! https://t.co/VqJrsUJdiX'
1184817119017553922,2019-10-17 13:03:08,b'RT @realDonaldTrump: I am the only person who can fight for the safety of our troops &amp; bring them home from the ridiculous &amp; costly Endless\xe2\x80\xa6'
1184817096015990784,2019-10-17 13:03:03,"b'RT @realDonaldTrump: \xe2\x80\x9cAbout 500,000 human beings were killed in Syria while Barack Obama was president &amp; leading for a \xe2\x80\x9cpolitical settlemen\xe2\x80\xa6'"
1184817071697383424,2019-10-17 13:02:57,b'RT @realDonaldTrump: https://t.co/ZtCSrCqJcN'
1184816999987372032,2019-10-17 13:02:40,"b'RT @realDonaldTrump: Hope all House Republicans, and honest House Democrats, will vote to CENSURE Rep. Adam Schiff tomorrow for his brazen\xe2\x80\xa6'"
1184638232962752513,2019-10-17 01:12:18,"b'RT @realDonaldTrump: Years of BAD GOVERNMENT, such a sorry thing to see! https://t.co/H1r2Be2YS6'"
1184637496782659585,2019-10-17 01:09:23,"b'RT @realDonaldTrump: \xe2\x80\x9cWhat has happened here with the Anthony Wiener laptop, the Server, all of the Emails between Huma Abedin and Hillary\xe2\x80\xa6'"
1184637472325689344,2019-10-17 01:09:17,b'RT @realDonaldTrump: \xe2\x80\x9cThis President is the most patriotic President I\xe2\x80\x99ve seen in many years. He is going to do what is good for Americans.\xe2\x80\xa6'
1184637434669211648,2019-10-17 01:09:08,"b'RT @realDonaldTrump: Nancy Pelosi needs help fast! There is either something wrong with her \xe2\x80\x9cupstairs,\xe2\x80\x9d or she just plain doesn\xe2\x80\x99t like our\xe2\x80\xa6'"
1184602242441191424,2019-10-16 22:49:18,"b'RT @realDonaldTrump: The Do Nothing Democrats, Pelosi and Schumer stormed out of the Cabinet Room! https://t.co/hmP4FNhemv'"
1184602218193965057,2019-10-16 22:49:12,"b""RT @realDonaldTrump: Nervous Nancy's unhinged meltdown! https://t.co/RDeUI7sfe7"""
1184597648730415104,2019-10-16 22:31:02,b'RT @realDonaldTrump: Do you think they like me? https://t.co/TDmUnJ8HtF'
1184597620167196673,2019-10-16 22:30:56,b'RT @realDonaldTrump: FAKE NEWS! https://t.co/ta8ii8yetP'
1184597534108536833,2019-10-16 22:30:35,"b'RT @realDonaldTrump: THANK YOU, WORKING HARD! https://t.co/sNUppjB4Xm'"
1184575386623102977,2019-10-16 21:02:35,"b'RT @WhiteHouse: President Trump asked: ""Are we supposed to fight a NATO member in order that Syria, who is not our friend, keeps their land\xe2\x80\xa6'"
1184575360119259136,2019-10-16 21:02:28,"b'RT @WhiteHouse: ""We have absolutely no help from the Democrats on our borders. Absolutely nothing. The closure of loopholes, which would be\xe2\x80\xa6'"
1184575333556772864,2019-10-16 21:02:22,b'RT @WhiteHouse: We draw strength from our heritage as we work together to safeguard our people\xe2\x80\x94but it is critical that our NATO allies fulf\xe2\x80\xa6'
1184575315617701888,2019-10-16 21:02:18,b'RT @WhiteHouse: President @realDonaldTrump just wrapped up a joint press conference with President Mattarella of Italy.\n\n\xe2\x80\x9cThe United States\xe2\x80\xa6'
1184556141285650433,2019-10-16 19:46:06,b'RT @realDonaldTrump: https://t.co/O8E3i8kJwS'
1184556112923770882,2019-10-16 19:45:59,"b'RT @realDonaldTrump: Guatemala, Honduras &amp; El Salvador have all signed historic Asylum Cooperation Agreements and are working to end the sc\xe2\x80\xa6'"
1184447657324023808,2019-10-16 12:35:02,"b'RT @realDonaldTrump: Republicans are totally deprived of their rights in this Impeachment Witch Hunt. No lawyers, no questions, no transpar\xe2\x80\xa6'"
1184447591397974016,2019-10-16 12:34:46,b'RT @realDonaldTrump: \xe2\x80\x9cWhat is happening to President Trump with Impeachment is a Constitutional Travesty.\xe2\x80\x9d @GrahamLedger  The likes of whic\xe2\x80\xa6'
1184447299864403968,2019-10-16 12:33:36,"b'RT @realDonaldTrump: .... It also brings Shifty\xe2\x80\x99s fraudulent MADE UP CALL, which he read to the United States Congress pretending it to be\xe2\x80\xa6'"
1184447279471775744,2019-10-16 12:33:32,"b'RT @realDonaldTrump: Shifty Adam Schiff wants to rest his entire case on a Whistleblower who he now says can\xe2\x80\x99t testify, &amp; the reason he can\xe2\x80\xa6'"
1184239683649359873,2019-10-15 22:48:37,b'RT @realDonaldTrump: https://t.co/Kj1LtwYSXa https://t.co/YgXImlvOYd'
1184218990186508293,2019-10-15 21:26:23,"b'RT @realDonaldTrump: The @StLouisBlues amazing comeback reminds us to never give up \xe2\x80\x93 and never lose faith. When you work hard, support eac\xe2\x80\xa6'"
1184175937618927617,2019-10-15 18:35:19,"b'RT @realDonaldTrump: Now that we have found out that @CNN is a virtual fraud, rumor has it that Jeff Zucker will be resigining momentarily?'"
1184130258959622147,2019-10-15 15:33:48,b'RT @realDonaldTrump: Democrats are allowing no transparency at the Witch Hunt hearings. If Republicans ever did this they would be excoriat\xe2\x80\xa6'
1184130235991810048,2019-10-15 15:33:42,"b'RT @realDonaldTrump: Just out: MEDIAN HOUSEHOLD INCOME IS AT THE HIGHEST POINT EVER, EVER, EVER! How about saying it this way, IN THE HISTO\xe2\x80\xa6'"
1183914239888637952,2019-10-15 01:15:25,b'RT @realDonaldTrump: \xe2\x80\x9cProject Veritas-Obtained Undercover Videos Highlight Jeff Zucker\xe2\x80\x99s (@CNN) Campaign To Destroy Trump. Videos Reveal @C\xe2\x80\xa6'
1183914220389388289,2019-10-15 01:15:20,b'RT @realDonaldTrump: A big scandal at @ABC News. They got caught using really gruesome FAKE footage of the Turks bombing in Syria. A real d\xe2\x80\xa6'
1183914194795749377,2019-10-15 01:15:14,"b'RT @realDonaldTrump: Shifty Schiff now seems to think they don\xe2\x80\x99t need the Whistleblower, who started the whole Scam. The reason is that the\xe2\x80\xa6'"
1183914167524352000,2019-10-15 01:15:08,"b'RT @realDonaldTrump: ""The House gone rogue! I want to remind you a little bit about the ring leader in this whole rogue operation against t\xe2\x80\xa6'"
1183914143667118082,2019-10-15 01:15:02,"b'RT @realDonaldTrump: ""It doesn\'t speak for the FULL HOUSE because the FULL HOUSE hasn\'t spoken. The Democrat Party is pushing this Impeachm\xe2\x80\xa6'"
1183870019073167360,2019-10-14 22:19:42,"b'RT @realDonaldTrump: ""The Democrat Party has hijacked the House of Representatives..."" @MarkLevinShow https://t.co/SZhfmhzec2'"
1183869974332497921,2019-10-14 22:19:31,b'RT @realDonaldTrump: Statement from President Donald J. Trump Regarding Turkey\xe2\x80\x99s Actions in Northeast Syria https://t.co/ZCQC7nzmME'
1183869946281025538,2019-10-14 22:19:25,b'RT @realDonaldTrump: ....I would much rather focus on our Southern Border which abuts and is part of the United States of America. And by t\xe2\x80\xa6'
1183869929956790278,2019-10-14 22:19:21,"b'RT @realDonaldTrump: Some people want the United States to protect the 7,000 mile away Border of Syria, presided over by Bashar al-Assad, o\xe2\x80\xa6'"
1183869900433084418,2019-10-14 22:19:14,b'RT @realDonaldTrump: ....and Assad to protect the land of our enemy? Anyone who wants to assist Syria in protecting the Kurds is good with\xe2\x80\xa6'
1183869881202233345,2019-10-14 22:19:09,"b'RT @realDonaldTrump: After defeating 100% of the ISIS Caliphate, I largely moved our troops out of Syria. Let Syria and Assad protect the K\xe2\x80\xa6'"
1183869846775357441,2019-10-14 22:19:01,"b""RT @realDonaldTrump: ....Don't the Europeans have a lot of responsibility?\xe2\x80\x9d @KatiePavlich Thank you Katie, I offered ISIS prisoners to the\xe2\x80\xa6"""
1183869827779321856,2019-10-14 22:18:56,"b""RT @realDonaldTrump: \xe2\x80\x9cTo his credit the Europeans didn't step up to deal with this ISIS problem \xe2\x80\x93 it\xe2\x80\x99s a lot of the reason why we are in th\xe2\x80\xa6"""
1183819070304636928,2019-10-14 18:57:15,b'RT @realDonaldTrump: ....of the correction which they knew about full well! \xe2\x80\x9cFox News Pollster Braun Research Misrepresented Impeachment Po\xe2\x80\xa6'
1183819055427395584,2019-10-14 18:57:11,"b'RT @realDonaldTrump: The Fox Impeachment poll has turned out to be incorrect. This was announced on Friday. Despite this, the Corrupt New Y\xe2\x80\xa6'"
1183781498882875394,2019-10-14 16:27:57,b'RT @realDonaldTrump: Wow! Hunter Biden is being forced to leave a Chinese Company. Now watch the Fake News wrap their greasy and very prote\xe2\x80\xa6'
1183747927904268288,2019-10-14 14:14:33,"b'RT @realDonaldTrump: Will be looking into the Scott Hapgood case, and the Island of Anguilla. Something looks and sounds very wrong. I know\xe2\x80\xa6'"
1183747905716391936,2019-10-14 14:14:28,b'RT @realDonaldTrump: Vote for good guy @seanspicer tonight on Dancing With The Stars. He has always been there for us!'
1183747881829834752,2019-10-14 14:14:22,b'RT @realDonaldTrump: https://t.co/09bac03RX6'
1183747863240675330,2019-10-14 14:14:18,b'RT @realDonaldTrump: https://t.co/kDd9fzjPAh'
1183747829703032834,2019-10-14 14:14:10,b'RT @realDonaldTrump: https://t.co/cvCBBovvFP'
1183747801391554560,2019-10-14 14:14:03,b'RT @realDonaldTrump: Happy Columbus Day!'
1183709400931823623,2019-10-14 11:41:28,b'RT @realDonaldTrump: The same people who got us into the Middle East mess are the people who most want to stay there!'
1183704235583692806,2019-10-14 11:20:56,b'RT @realDonaldTrump: ....Kurds may be releasing some to get us involved. Easily recaptured by Turkey or European Nations from where many ca\xe2\x80\xa6'
1183704214486290433,2019-10-14 11:20:51,b'RT @realDonaldTrump: Brian Kilmeade over at @foxandfriends got it all wrong. We are not going into another war between people who have been\xe2\x80\xa6'
1183704162917326848,2019-10-14 11:20:39,"b'RT @realDonaldTrump: ....Democrat\xe2\x80\x99s game was foiled when we caught Schiff fraudulently making up my Ukraine conversation, when I released t\xe2\x80\xa6'"
1183704147050336257,2019-10-14 11:20:35,b'RT @realDonaldTrump: Adam Schiff now doesn\xe2\x80\x99t seem to want the Whistleblower to testify. NO! Must testify to explain why he got my Ukraine c\xe2\x80\xa6'
1183704109880356866,2019-10-14 11:20:26,"b'RT @realDonaldTrump: \xe2\x80\x9cThe Democrats are trashing this President, &amp; in the process, trashing the U.S. Constitution. Frankly, the American Pe\xe2\x80\xa6'"
1183548843603959808,2019-10-14 01:03:28,b'RT @realDonaldTrump: \xe2\x80\x9cSerial killers get more Due Process than the Democrats give to the President of the United States.\xe2\x80\x9d @marklevinshow'
1183548791636422657,2019-10-14 01:03:15,b'RT @realDonaldTrump: The U.S. has the worst of the ISIS prisoners. Turkey and the Kurds must not let them escape. Europe should have taken\xe2\x80\xa6'
1183548747407659008,2019-10-14 01:03:05,"b'RT @realDonaldTrump: .....BY THE WAY, DON\xe2\x80\x99T CALL ME AGAIN, I\xe2\x80\x99LL CALL YOU WHEN YOU\xe2\x80\x99VE DONE WHAT I\xe2\x80\x99VE ASKED.\xe2\x80\x99\xe2\x80\x9d A reminder, that wasn\xe2\x80\x99t just s\xe2\x80\xa6'"
1183548726972944384,2019-10-14 01:03:00,"b'RT @realDonaldTrump: \xe2\x80\x9cCongressman Adam Schiff, who when seeing the REAL Ukraine phone call Transcript decided he\xe2\x80\x99d better make up one of hi\xe2\x80\xa6'"
1183501568601133056,2019-10-13 21:55:37,b'RT @realDonaldTrump: CHINA HAS ALREADY BEGUN AGRICULTURAL PURCHASES FROM OUR GREAT PATRIOT FARMERS &amp; RANCHERS!'
1183501550913802243,2019-10-13 21:55:32,b'RT @realDonaldTrump: ....I agreed not to increase Tariffs from 25% to 30% on October 15th. They will remain at 25%. The relationship with C\xe2\x80\xa6'
1183501531854888971,2019-10-13 21:55:28,"b'RT @realDonaldTrump: My deal with China is that they will IMMEDIATELY start buying very large quantities of our Agricultural Product, not w\xe2\x80\xa6'"
